participant_id,age,choice,identity_1,reward1_1,reward2_1,reward3_1,probedIdentity_1,probedReward_1,contextRwd_1,identity_2,reward1_2,reward2_2,reward3_2,probedIdentity_2,probedReward_2,contextRwd_2,identity_3,reward1_3,reward2_3,reward3_3,probedIdentity_3,probedReward_3,contextRwd_3
1724.0,25.86,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,-0.4074074074074074,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.3333333333333333
1724.0,25.86,2.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,2.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,2.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.25,0.0,0.0,-1.0,1.0,1.0,-1.0,0.25925925925925924,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0
1724.0,25.86,2.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.14285714285714285,0.0,0.0,-1.0,0.0,1.0,-1.0,-0.7142857142857143,0.0,0.0,1.0,0.0,-1.0,1.0,-0.5
1724.0,25.86,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.4,0.0,0.0,-1.0,1.0,-1.0,-1.0,-0.2727272727272727
1724.0,25.86,2.0,0.0,0.0,-1.0,0.0,1.0,1.0,-0.06666666666666667,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.4074074074074074,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-0.3333333333333333
1724.0,25.86,3.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.06666666666666667,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1724.0,25.86,3.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,3.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.14285714285714285,0.0,0.0,1.0,0.0,-1.0,1.0,-0.7142857142857143,0.0,0.0,1.0,0.0,1.0,-1.0,-0.5
1724.0,25.86,3.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,2.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.14285714285714285,0.0,0.0,1.0,1.0,-1.0,-1.0,-0.7142857142857143,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.5
1724.0,25.86,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-0.4,0.0,0.0,1.0,-1.0,1.0,-1.0,-0.2727272727272727
1724.0,25.86,3.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-0.4074074074074074,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.3333333333333333
1724.0,25.86,2.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.25,0.0,0.0,1.0,0.0,-1.0,-1.0,0.25925925925925924,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
1724.0,25.86,3.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.14285714285714285,0.0,0.0,1.0,1.0,-1.0,1.0,-0.7142857142857143,0.0,0.0,-1.0,-1.0,1.0,-1.0,-0.5
1724.0,25.86,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.4074074074074074,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-0.3333333333333333
1724.0,25.86,3.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,3.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.25,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.25925925925925924,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0
1724.0,25.86,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,-0.25,0.0,0.0,-1.0,1.0,-1.0,1.0,0.25925925925925924,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
1724.0,25.86,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.4074074074074074,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-0.3333333333333333
1724.0,25.86,2.0,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.4,0.0,0.0,-1.0,0.0,1.0,-1.0,-0.2727272727272727
1724.0,25.86,3.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.14285714285714285,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.7142857142857143,0.0,0.0,-1.0,-1.0,-1.0,1.0,-0.5
1724.0,25.86,1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-0.4074074074074074,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.3333333333333333
1724.0,25.86,3.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0
1724.0,25.86,3.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.14285714285714285,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.7142857142857143,0.0,0.0,-1.0,1.0,-1.0,1.0,-0.5
1724.0,25.86,3.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-0.4,0.0,0.0,-1.0,-1.0,-1.0,1.0,-0.2727272727272727
1724.0,25.86,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,-0.25,0.0,0.0,-1.0,1.0,-1.0,1.0,0.25925925925925924,0.0,0.0,1.0,-1.0,1.0,-1.0,-1.0
1724.0,25.86,3.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.06666666666666667,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.06666666666666667,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0
1724.0,25.86,3.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.06666666666666667,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0
1724.0,25.86,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
1724.0,25.86,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,3.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,3.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,-0.4074074074074074,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.3333333333333333
1724.0,25.86,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.4,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.2727272727272727
1724.0,25.86,3.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0
1724.0,25.86,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1724.0,25.86,2.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0
